bacteria_name,ph,temperature,density_hour_0,density_hour_1,density_hour_2,density_hour_3,density_hour_4,density_hour_5,density_hour_6,density_hour_7,density_hour_8,density_hour_9,density_hour_10,density_hour_11,density_hour_12,density_hour_13,density_hour_14,density_hour_15,density_hour_16,density_hour_17,density_hour_18,density_hour_19,density_hour_20,density_hour_21,density_hour_22,density_hour_23
Bacillus subtilis,7.5,48.5,375156.17556530127,367653.05205399526,376106.7174259728,382267.56251342513,376366.2708992255,368838.94548124104,367648.4155772353,373434.0341019696,378078.210048244,370516.6458472791,378163.69135420874,370600.4175271246,372207.6068516625,364763.4547146293,379940.1780779183,372690.7709334523,369442.921939262,362054.0635004768,365095.05779144465,366178.86200389935,423647.5511855178,510889.69719481264,638889.6330589728,788929.7216011907
Streptococcus pyogenes,6.6,21.5,446634.1549737678,477012.2070354607,400439.93798391905,384513.8768854042,459160.3405725189,456542.52996763453,319127.2378457349,499355.87985909526,493865.7792539224,435112.03816486546,357895.4720912386,375193.26377974974,374999.1127520358,394701.8537728784,356722.21589205286,408301.6320723171,290440.555646521,369835.4000798608,352505.74088865233,374653.49934521894,348282.1538230539,264807.9411105673,361545.0436152754,349005.63829998136
Streptococcus pyogenes,7.7,36.1,126979.69523934368,124440.1013345568,130522.94096471572,202380.98085214035,540675.3471944319,1545027.945869806,4018330.4447970134,10352614.760152496,30477570.556732967,85538030.03222889,226691130.9446694,583620996.3380498,643525759.4854524,630655244.2957433,660567361.799383,647356014.5633954,650429073.4642776,660670928.8890042,659510305.6549181,646320099.5418197,645758198.8446081,653876138.9406837,642688278.7106403,641125442.1083394
Pseudomonas aeruginosa,7.1,15.5,393840.29635870573,403352.2397723751,357490.98287750746,363235.3581163403,366924.3565845643,300392.36506103264,305528.22333452373,352923.7254885244,351202.4573523614,330062.9897605341,303848.6446304469,331942.87483220897,342787.03456234484,346176.39371653914,269190.63372853777,301253.0467755166,248385.2951021268,267893.70225114096,301667.21389447595,257756.12348467563,202956.66731012013,232941.44798740715,279899.82443478034,272076.4035492804
Escherichia coli,7.8,45.4,31308.27390123601,35623.16492184286,29742.909317492195,31714.477786810545,24507.297407708757,26920.19223299971,30431.834036161817,31100.7881230207,31587.16076428668,29078.16346531319,23715.147354545064,25747.01009917066,23382.86631034502,17759.93974734487,26308.997465952267,23204.99642597828,28558.42807031633,19792.085615588836,22661.142770420305,19036.73722947723,23613.17767552046,23627.343520472983,20870.172697859216,19324.98824656715
Streptococcus pyogenes,7.5,14.4,318565.8346159142,304874.41292695433,334909.99895914085,311190.75482415257,302873.13511374424,298096.6262750117,273445.63273830235,239204.5607242471,301830.74219378456,270251.3329380035,229095.63623914297,232693.66179637008,271790.60028604965,253155.0167033359,209862.02759825805,219411.41328095883,230604.80728771095,256547.13209871057,206074.62291071864,243821.40842286492,221860.20354536193,227256.8375416768,209611.49608010697,200003.6546384665
Staphylococcus aureus,7.1,40.1,480456.08016688336,478706.5946575237,506907.15582463145,496769.0127081388,499573.2189214054,516038.15436415945,505717.39127687627,496487.98342027573,486558.2237518702,476827.0592768328,467290.51809129614,480890.3065559929,496890.7993819032,486952.9833942651,482944.6274655899,473285.73491627816,494487.53846993414,484597.78770053544,474905.83194652473,513000.9438032429,557295.4995197183,598031.6445313527,643349.3755214324,720421.4766629186
Streptococcus pyogenes,7.5,38.5,404430.4317036153,416958.58307311457,430080.6705585767,837968.801994334,2670828.4860862326,9107187.352570709,30317833.35815277,101353704.6909067,337959749.7757717,636789343.9356669,689506857.589243,723802380.7766033,709326333.1610713,722543955.1568611,708093076.0537238,693931214.5326493,680052590.2419963,666451538.4371563,672617067.3688635,675071263.6434939,673500006.2540139,688024372.3977464,674263884.9497916,671368374.1642209
Bacillus subtilis,8.3,42.6,340146.69864191057,345484.6110689303,347472.6037871969,340523.151711453,348145.4569983062,347544.8808938238,340593.98327594734,341896.2039469056,356462.62493973714,366407.5238442061,368011.2831189656,360651.0574565863,356690.6021706879,352862.1873464416,365663.6937437896,358350.4198689138,351183.41147153557,375106.9475505905,367604.8085995787,360252.7124275871,399850.73967963486,498720.4232397443,662114.3646818362,733457.0608551397
Pseudomonas aeruginosa,5.4,22.3,30753.31425715605,33249.278511023185,34152.418660472926,30305.92299485569,28127.622133769895,34006.653965325786,29268.381275046,32803.05172377163,30121.951415710584,23915.012142400075,21434.031977944775,28664.388174503343,29291.24626135566,28050.78689173244,25177.351287973575,26872.154522917317,27899.2648818463,22152.265925360407,26576.570024721776,25888.50532529203,24910.5622859998,26756.22095131667,23772.40497867885,25513.913678234523
Streptococcus pyogenes,7.9,27.3,273004.65359944815,273461.8965014372,289011.0622036623,283230.84095958906,291393.6453197091,285565.7724133149,279854.4569650486,274257.36782574764,268772.2204692327,283303.9859015486,294746.5217618829,288851.5913266452,283074.5595001123,299546.2074883603,351384.16954036214,426542.0949952243,485014.60352711624,543908.4531859801,605540.472416525,690840.3087722624,877355.3476004879,945782.9708477496,1146202.439558461,1235876.303431371
Escherichia coli,9.7,29.0,326861.7509740121,313121.61095397145,308623.7918524001,281397.9070084,277176.7258178531,250184.0087366675,284681.9075383034,255325.2993190192,247914.44160630569,264231.00450038427,263057.4814767279,228297.01503019631,222890.851504752,245411.71655336648,190589.26654831064,228571.0116678003,224113.2349318239,224423.47381003317,230871.0757855059,207070.99057425145,203242.82342160225,222163.96760063793,197739.2310185909,203894.57952034913
Escherichia coli,6.3,32.3,470174.19326788455,474317.95823907014,479562.01205074094,511307.99857399944,711135.1031231676,1296810.6729510624,2305157.88604341,4168602.8344102856,8164656.752700704,14214012.542049812,25209136.374882564,46947294.60167248,87170072.09569098,166107037.58237362,308499612.2420629,537603709.685468,526954476.32818097,524253059.5859232,528597120.93526024,530918266.1026408,536487132.21827215,535542515.055795,542920083.6760668,532061682.0025454
Escherichia coli,7.9,35.1,76442.37002623721,77284.3301265992,75738.64352406721,75965.57634562357,75074.43437527015,76919.13894032728,75380.75616152072,77168.49366816337,81240.42648879004,150755.3600842964,275118.5657643172,530930.6704088085,967820.9245203072,1831983.622026963,3335738.837207042,6511762.98072565,11688773.91458802,20872241.608098757,41332155.23118384,75262259.30079164,447667538.56666094,467175824.4182275,460982852.6925034,451763195.63865334
Escherichia coli,7.6,32.6,323792.3574424302,317316.51029358164,311054.72448690963,311941.0464031557,559578.3881814964,1277879.245461814,2284427.064102041,4699233.090417647,8720621.724237278,16942862.460595384,32785661.83751956,68517371.04755391,127766934.11634792,265562315.0589447,532184755.96839833,553011958.6451043,563338273.1376194,562564886.581696,561459156.9895173,563985199.1757853,577498191.4251044,565948227.5966023,557176716.44765,578406066.5378795
Escherichia coli,7.5,29.6,324800.6286510362,318304.6160780155,315478.33889440174,309168.7721165137,370667.98530475394,632240.9471133518,931443.62399416,1647109.2852184214,2516009.0461709886,3863890.075511096,6183321.65412228,10189383.927623829,16223676.385681232,27553441.92875699,41599339.043282546,65522281.89067302,488056610.0619934,509859344.1250579,507513368.8446327,515329131.20432496,510932185.1926728,522514616.1280268,515392068.8725399,509721852.5240818
Escherichia coli,8.0,40.4,439261.5641099679,438034.68329795334,429273.9896319943,424798.7942637233,449435.3384466868,440446.63167775306,444083.9169176911,435202.2385793373,475499.4196217935,467207.6141803829,1004191.5676003878,2169105.8942719484,4956351.045917883,9998578.79191177,23069178.7078606,50040563.060188726,112039889.36953609,254149056.0824523,444840579.4753376,485956132.8470393,477107260.62166893,492473903.9480663,482624425.86910504,474606287.4571349
Pseudomonas aeruginosa,7.2,14.8,237995.1549343264,277497.7121451927,273718.7793696877,266111.7313783967,257900.89450634643,283009.4175297737,238488.86832204025,258789.06119412687,224545.0818580223,215648.61306440577,213704.8636867651,206826.83143807077,224039.8498573911,184177.60379803463,191591.34280579197,184009.4981189248,194557.263571727,205816.9520011203,205317.69578501224,185148.30430438515,190654.34785650633,166786.05139119102,165901.10758999785,140754.95877390224
Bacillus subtilis,8.1,55.8,100502.66483184297,110164.17155877622,124625.83226423984,93846.14994060512,113002.57858234568,108923.27009848611,82974.12369463228,106557.6249578034,91772.97570679184,84878.33774027029,90047.76059274845,94774.92674524891,83104.55569320638,79727.14488133369,94177.59313534852,76603.8145863234,84509.14584754164,77963.01837213033,86381.59572242579,69563.50864203736,71903.72648480452,80401.23344727754,80334.36735694093,76403.27114593647
Escherichia coli,7.3,35.8,89087.90350086562,95946.51002364214,94027.5798231693,555321.5242030512,4251575.741589065,29178119.167395268,238425708.17863208,856964324.1100726,940528583.7543015,921718012.0792156,903283651.8376312,940409742.9050428,930960622.5674776,916114358.3686432,919254864.7278686,923799778.9748654,905323783.395368,892548580.4645834,906379256.0052187,911861177.3746512,919663929.9213698,905290544.7548524,963082002.4180676,943820362.369706
Pseudomonas aeruginosa,8.0,36.5,386667.2979549564,427658.4841504216,419105.3144674131,410723.2081780648,402508.7440145035,403860.2079168838,395783.00375854614,391147.9967995123,629375.7245291572,1227341.800371603,2275252.440756051,4160418.767693178,8359627.917474161,15478488.98351697,27586726.289323345,55583253.04872875,109944137.13827984,201886042.19486,380740182.594326,401286040.8586921,413970213.70843893,416309913.3062846,414384942.09867626,409836337.5615787
Streptococcus pyogenes,8.0,36.1,380515.8803130993,397620.835894465,389668.41917657567,381875.05079304415,992383.4934463836,2654801.478115991,7598254.086544186,21361382.786289643,54194010.17420076,159304151.8607926,415594348.54813707,550414765.2155707,562081385.7895266,550839758.0737361,549429849.8906976,563721527.7938415,554530994.4699104,560425195.3445992,549216691.4377073,556491085.460524,545361263.7513134,550800244.3428358,541204823.3038882,547746314.8057206
Streptococcus pyogenes,6.7,21.4,587797.6532206937,359311.7249128624,469768.6693142087,426121.50024089264,430819.396727524,398197.00673275633,427590.0570846616,436794.9637897131,409858.13822413847,376830.31407816574,461314.46987981687,375164.6059927213,419171.2069302579,337305.2297396757,381018.19832613703,365535.0397612573,295476.83256707015,278516.19717591343,255584.75022685455,304130.3811821238,296174.6397716872,326781.9528785228,267406.5222282846,283807.8839462384
Pseudomonas aeruginosa,6.1,28.0,56546.35214382738,55415.42510095083,55529.10779312336,57803.58887442028,56647.51709693188,55514.56675499324,54736.92263144688,53642.18417881794,54452.683284859915,53363.62961916272,56006.85706241279,54886.719921164535,57483.241066325405,70450.10055331845,90070.12530378424,106931.06147523024,137699.17397175424,171223.79958848856,208242.31140810912,267291.87128771807,333514.76214350446,403971.8143480728,462779.4669765645,607069.9467796629
Streptococcus pyogenes,5.5,35.0,190656.088408506,184403.69788988927,194954.86496202255,188132.9558129296,141469.29464857193,154859.14045587438,184315.8206927185,160822.42112577462,139276.7963939504,177238.04396261077,139377.16527349397,134362.9085602576,169385.1865642069,164795.2914804127,145297.1554869693,151887.70300992118,139474.6584385132,132498.34779100452,128092.6952219485,132713.623432873,118538.77027085167,113028.79212304516,119697.02042018544,141382.43344756638
Escherichia coli,6.3,50.3,365607.02844187536,364652.85012569575,329098.7316783808,315546.85633927135,290898.9083327921,281578.6041770064,358206.178078589,290019.9031530599,261542.4130208579,312144.72926996276,241992.01293175368,260525.44889775815,256942.54813331732,242070.84709551084,237411.9096685134,229829.8088433137,222429.43663925744,200216.40451895347,223930.3244702688,199750.66104106596,214213.52385174768,220293.82261436025,234354.37858237285,186632.39013377755
Escherichia coli,6.4,22.8,349596.8952416422,342604.95733680937,349633.34190948505,342640.67507129535,335787.86156986945,336539.89804688346,340149.9958730561,333346.995955595,328714.5587375711,338101.2739810444,363761.0097451083,358314.11802130897,351147.83566088276,344124.8789476651,343346.719120729,336479.78473831445,335321.7325684405,337903.85390780866,331145.7768296525,339582.313473998,335082.5432075562,348441.0392317844,354145.4512577547,347390.1481705109
Bacillus subtilis,7.4,35.6,210933.91169873,206947.4156622836,421376.0752849652,1307251.839787444,4749382.176585026,14780714.238092383,49769812.76605236,165304002.88053906,587548808.1256382,831202486.827242,827232574.8032337,862772272.6533383,853165287.5292841,837594810.4782897,820842914.268724,860344405.2510008,843249602.3007426,840204751.3425395,844083813.7883136,862101258.7523516,859594638.9472286,854955059.6289725,856037119.7123445,862197888.4931284
Streptococcus pyogenes,7.5,31.9,277700.9775652834,272393.42140605353,288711.6883836817,288228.6919981576,631019.4440384485,1312007.1287029458,2771025.6189460205,6059205.164765876,12487048.04151863,28858526.866137374,58414939.87134849,126300934.478617,289007573.9222447,513230025.4851653,564005720.8943285,573374510.7232904,583687069.1009322,588895076.2223856,586580907.2787409,600758214.5134588,588743050.2231897,590535168.804589,597412687.8231313,585464434.0666686
Bacillus subtilis,7.5,28.9,226816.67941973289,232671.8863850068,963555.914766836,4990420.705279672,26137883.61151212,146076368.33765122,762108494.8377928,1009031519.531608,1003050153.4735148,1031802292.3125352,1051064157.3653324,1030042874.2180258,1009442016.7336652,1043807982.2320908,1024899250.549773,1019369045.9677956,1067014638.566964,1045674345.7956249,1040870529.469371,1020053118.8799835,1016742490.5528988,1034227170.3029218,1054366133.4119724,1033278810.743733
Escherichia coli,4.5,54.6,95735.26881342102,86556.31201144375,91879.12470330662,79760.300751036,78702.97586679253,95546.57281440178,74420.86499987892,88418.38872456388,89181.35126358198,84902.08028477684,64985.058673435706,70737.10677936565,77051.27385580019,71015.42384942931,70558.58760932232,69138.49045485645,68840.19200602248,70743.36635581228,74429.56978785158,72454.91483042372,64739.460840963045,57726.211067726756,57267.68364513166,64312.14740405799
Staphylococcus aureus,7.9,38.4,231406.70276457208,235963.69264291323,231244.41879005497,226619.53041425388,230203.63347958832,225954.56196152332,226258.9839267834,240011.05507005495,235210.83396865387,243291.2856902948,238425.45997648887,241217.67533640325,236393.32182967517,241821.4006862891,236984.9726725633,246426.32165868857,278186.94901156164,289740.89935268357,322069.7056002632,373038.9232128414,391335.5554150224,426038.9681506423,478846.56498086033,532328.4594006647
